"author_id";"author_id";"count"
278;522123;1
278;837034;2
278;6104418;2
278;13111288;5
278;19662444;7
354;11041;2
354;980082;2
354;5595220;1
354;5821883;1
354;6104418;1
354;10743879;1
354;13111288;2
354;22786043;1
10183;5122391;4
16018;5588272;1
17607;52195;1
17607;142914;1
17607;439929;2
17607;515506;4
17607;677994;2
17607;696611;1
17607;899444;2
17607;1028226;2
17607;3109072;3
17607;4421720;3
17607;6447530;1
17607;6686486;4
17607;10393198;1
17978;17607;2
19714;205482;1
23304;896032;1
23304;6233452;1
25211;26879063;7
26527;966348;6
37310;6233452;1
37310;10926354;3
44136;3900799;3
45469;899444;10
45469;1538624;1
47313;57224;6
47313;113045;1
47313;121003;2
47313;243674;2
47313;578547;2
47313;616999;1
47313;963424;1
47313;2614135;1
52195;317210;1
54666;96947;2
54666;275871;1
54666;439929;13
54666;696611;5
54666;718899;1
54666;899444;3
54666;910691;2
54666;1093990;6
54666;1384537;1
54666;1538624;9
54666;2512748;2
54666;3764614;1
54666;4299420;1
54666;5803170;7
54666;5886475;1
54666;6517545;1
54666;8000808;3
54666;9672257;1
54666;10393198;6
54666;20189491;1
57224;121003;3
57224;243674;2
57224;300279;1
57224;408368;1
57224;547387;2
57224;2180032;2
57224;2211145;6
57224;7502063;1
67402;121003;1
67402;319498;2
67402;963424;1
70613;246944;2
70613;11489452;1
70865;7882754;1
73419;616999;3
73419;1455673;1
73419;2211145;2
79017;4421720;1
83456;13481082;2
87088;676637;1
87088;3104866;7
87088;3876739;1
96040;10926354;4
96947;17607;4
96947;134460;3
96947;163642;1
96947;205482;5
96947;275871;1
96947;432351;4
96947;439929;3
96947;718899;6
96947;899444;2
96947;976081;2
96947;2352663;2
96947;2512748;9
96947;3293332;1
96947;4923335;1
96947;6216576;3
96947;6529684;2
96947;9402714;2
96947;10393198;19
96947;15608388;2
100893;278;7
100893;1427666;2
100893;15626057;4
100893;19662444;1
103900;57224;2
112599;6932348;2
115237;5803170;1
120441;963424;1
121003;243674;12
121003;1957048;2
126021;978965;2
128566;5442475;1
144114;16437156;2
144114;16481751;1
155406;972456;1
158390;1569843;3
158611;6284003;2
158611;7882754;10
158611;15881573;1
158611;22786043;1
161459;51059;1
161459;3395998;1
169553;685699;3
169553;3383143;2
169553;6233452;1
169553;11657829;3
169553;13621088;1
169553;14308438;6
170179;5588272;3
170179;12075848;1
170179;14196089;1
175841;169553;1
176984;9373002;2
178960;57224;1
189835;899444;3
190447;243674;1
190448;658436;2
191082;243674;1
192142;966348;10
192142;5105569;2
202034;616999;1
224224;1867202;2
224224;6051613;5
224224;15626057;2
227180;1891217;1
243674;57224;22
243674;113045;4
243674;121003;19
243674;408368;2
243674;496233;1
243674;767896;1
243674;804625;5
243674;849295;1
243674;1017746;10
243674;1047696;4
243674;1904430;9
243674;1957048;2
243674;2211145;1
243674;4578773;1
243674;6871899;8
243674;7502063;5
251467;1700422;1
275871;17607;1
275871;79017;1
275871;96947;3
275871;287917;20
275871;432351;19
275871;677994;8
275871;899444;3
275871;1028226;2
275871;1084056;1
275871;1093990;1
275871;1716463;3
275871;2352663;1
275871;3109072;2
275871;6447530;2
275871;8774679;2
275966;278;2
287917;234659;1
300279;7502063;3
326106;76661;1
326106;1032377;7
327028;591127;15
327028;10071498;1
353371;10183;1
366488;1745006;1
366488;5714066;1
366488;6104418;1
400034;1083661;4
426418;287917;2
432351;17607;1
432351;275871;2
439401;73419;1
439401;113045;3
439401;121003;3
439401;243674;25
439401;341855;1
439401;408368;2
439401;496233;1
439401;904790;1
439401;963424;4
439401;1017746;4
439401;1736542;1
439401;1754678;1
439401;1957048;6
439401;2211145;4
439401;4578773;1
439401;7502063;7
439929;17607;11
439929;79017;1
439929;96947;4
439929;287917;3
439929;321201;2
439929;515506;1
439929;569527;1
439929;677994;1
439929;696611;7
439929;718899;3
439929;899444;15
439929;910691;2
439929;993508;2
439929;1093990;1
439929;1538624;5
439929;2512748;2
439929;2545293;10
439929;3109072;2
439929;4078325;1
439929;6517545;1
439929;6686486;4
439929;7693422;1
439929;8774679;1
439929;10393198;6
439929;11621037;1
439929;15943089;2
439929;20189491;2
439929;26514778;2
451477;190448;1
451477;5122391;1
451477;8734900;7
451477;10027921;1
451477;19662444;3
496233;972456;1
498775;17607;1
498775;677994;1
498775;899444;1
505333;5803170;5
521838;1469579;1
547387;10107633;2
548843;57224;7
565765;899444;3
567540;17607;1
576341;158611;16
576341;1555564;1
576341;5344440;1
576341;6733629;1
576341;7001223;4
576341;8334944;1
576341;20855209;2
577277;76661;1
577277;6690599;49
577277;10494087;2
577277;11247551;1
577277;12075848;1
577277;13736109;2
577277;16437156;5
592670;5397898;8
613956;2512748;1
617481;439929;3
631240;54666;1
647318;903617;1
647318;1613024;6
647318;1964576;4
647318;2787783;1
647318;2823529;37
647318;2928188;2
647318;4876867;2
647318;6104418;1
658436;190448;1
676637;551378;2
676637;1636894;4
676637;5821883;1
676637;7436779;1
676637;10926354;1
677994;205482;2
677994;439929;2
677994;696611;1
677994;899444;1
677994;3967972;1
677994;5329230;1
684901;2883580;1
696611;96947;1
696611;205482;3
696611;289004;1
696611;332968;3
696611;439929;4
696611;718899;4
696611;899444;10
696611;1093990;2
696611;1384537;1
696611;1716463;2
696611;5358146;2
696611;9402714;2
696611;10393198;2
710255;4431336;1
710255;10494087;15
718899;96947;1
718899;115237;2
718899;439929;4
718899;696611;1
718899;899444;1
718899;910691;2
718899;1163342;2
718899;2512748;4
718899;4078325;3
718899;4299420;2
718899;5358146;5
718899;6517545;1
718899;7693422;1
718899;9402714;2
718899;11621037;2
718899;13561163;1
718899;13756727;2
718899;15608388;3
718899;15825329;1
730123;354;3
730123;87555;7
