"author_id";"author_id";"count"
278;1689416;2
278;7236993;5
278;7688266;1
278;12699319;2
278;19172805;10
278;24448061;3
354;8225098;1
354;12464768;2
3115;523590;4
4303;731796;3
4303;899444;3
4303;5952481;4
4492;1929644;1
5061;1112263;11
10183;10199099;2
16018;1595907;1
16018;6513121;1
16018;10109534;3
16624;264816;6
20809;825219;6
20809;899444;7
20809;1538624;3
20809;4299420;2
20809;5015212;1
20809;5952481;3
20809;8316625;12
20809;8822573;2
23304;980082;2
23304;3262098;2
23304;5751682;2
23304;18107181;2
23304;20855209;2
23304;22482503;1
30171;22812247;13
41858;331852;2
41858;12690984;2
44136;18107181;1
45469;731796;2
45469;9373002;1
47313;57224;2
47313;66118;1
47313;73419;1
47313;144858;3
47313;243674;2
47313;408368;26
47313;496233;4
47313;1047696;8
47313;1275206;3
47313;1483385;2
47313;1506493;2
47313;2211145;4
47313;2588533;2
47313;3451634;6
47313;3622318;1
47313;3765812;1
47313;4578773;8
47313;5646128;4
47313;7502063;1
47313;8307861;1
47313;10513720;1
47313;13260307;1
49262;16563220;1
52195;229881;3
52195;439929;2
52195;718899;1
52195;899444;2
52195;988441;1
52195;1443911;1
52195;4299420;1
52195;8316625;5
52195;8822573;4
54666;52195;5
54666;825219;2
54666;931192;1
54666;1431530;2
54666;1443911;1
54666;1688420;2
54666;2352663;1
54666;3109072;4
54666;5952481;9
54666;8316625;3
54666;14309773;1
57224;255023;1
57224;804625;10
57224;8566018;1
57224;28788617;2
67402;73419;1
67402;1275206;1
70861;4178417;1
70861;19172805;1
73419;57224;5
73419;79707;2
73419;95001;1
73419;243674;1
73419;704356;4
73419;804625;9
73419;844484;1
73419;3451634;1
73419;28788617;1
76546;13260307;1
76576;481937;1
79017;6306796;1
87088;357996;2
87088;3391295;9
87088;13160186;17
87088;30897305;2
96040;28696384;2
101553;439929;1
101553;2512748;1
101553;5952481;2
109846;804625;2
121003;804625;4
126021;2823529;2
126021;11869554;4
126021;13374016;1
143206;804625;7
157083;980082;1
158390;2086875;2
159209;18045633;1
169553;523590;2
169553;1117321;2
169553;2754700;1
169553;9858380;1
170270;8822573;1
172029;22812247;10
174200;22812247;11
184976;1696790;12
190447;243674;1
190447;7502063;1
192142;1112263;1
192142;1321276;3
192142;1680977;2
192142;6020988;1
192142;6932348;2
192142;11640576;1
224224;22482503;1
229881;887316;1
234659;731796;3
235550;13260307;3
238531;408016;7
239685;243674;1
243674;57224;1
243674;66118;2
243674;121003;2
243674;263021;2
243674;408368;4
243674;481937;6
243674;496233;2
243674;534693;4
243674;704356;1
243674;800592;2
243674;844484;1
243674;921145;3
243674;925330;2
243674;1047696;28
243674;1073273;7
243674;1098878;4
243674;1257206;1
243674;1275206;1
243674;1483385;2
243674;1506493;3
243674;1908507;2
243674;2211145;18
243674;2437286;7
243674;2588533;2
243674;3451634;6
243674;3509557;1
243674;3622318;1
243674;4578773;1
243674;4943191;1
243674;7502063;3
243674;8566018;3
243674;10453508;3
243674;10513720;2
243674;13260307;1
243674;28788617;2
275871;408016;5
275871;899444;9
275871;924465;2
275871;976081;1
275871;988441;2
275871;1090826;2
275871;1370957;4
275871;2352663;9
275871;4299420;2
275871;5952481;3
275871;17704638;3
275871;17914061;1
275871;35270620;7
291301;495647;1
291301;899444;8
291301;1538624;7
291301;8822573;1
295490;9662462;6
298299;31416425;2
376661;52195;1
376661;899444;1
381727;28788617;2
408368;925330;1
408368;8307861;7
439401;73419;14
439401;121003;2
439401;243674;18
439401;300279;4
439401;408368;1
439401;496233;3
439401;921145;4
439401;1047696;10
439401;1275206;4
439401;2211145;2
439401;2496169;3
439401;3451634;2
439401;3809439;1
439401;4578773;3
439401;7502063;2
439401;15359729;2
439899;1754678;4
439929;229881;2
439929;275871;3
439929;408016;2
439929;432351;2
439929;718899;1
439929;899444;7
439929;1315533;1
439929;1443911;1
439929;2347454;1
439929;4299420;2
439929;5952481;4
439929;8822573;3
439929;10393198;1
439929;21307931;1
439929;35270620;1
465798;2496169;3
493891;3596412;1
496233;66118;2
496233;144858;1
496233;1506493;1
496233;4578773;2
496233;9662462;7
496233;10513720;2
505333;20809;1
505333;432351;1
505333;439929;3
523590;4333971;3
532225;576341;1
567540;731796;1
576341;174200;1
576341;694826;2
576341;1756505;1
576341;3902875;39
576341;5403596;1
576341;5449021;5
576341;5781491;7
576341;6176360;1
576341;7688266;2
576341;8498608;3
576341;9130328;1
576341;13160186;10
576341;13374016;1
576341;18045633;1
576341;19612756;2
576341;20855209;3
576341;21304151;3
576341;22786043;2
576341;28696384;1
576341;33109176;1
577277;1192265;1
577277;1381301;2
598730;899444;1
610090;243674;9
610090;496233;1
610090;534693;6
610090;1483385;2
610090;4578773;1
647318;6629765;2
647318;7001223;1
647318;8225098;7
647318;13374016;2
647318;20855209;1
647318;30678878;1
647318;31416425;4
657779;6475387;1
676637;4178417;1
676637;12464768;2
676637;29418058;2
691628;1680977;9
691628;3831900;1
691628;18169417;1
696611;439929;2
696611;1315533;1
696611;1538624;2
696611;3109072;1
696611;5140142;1
696611;8822573;1
697528;23344461;4
704356;1047696;2
706544;264816;1
706544;1265228;9
706544;4333971;1
710255;1836025;1
710255;6932348;1
718899;79017;1
718899;439929;17
718899;887316;2
718899;924465;1
718899;1370957;2
718899;2086875;1
718899;3109072;2
718899;3877883;1
718899;4299420;1
718899;5015212;6
718899;6447530;2
718899;8070553;8
718899;8702326;1
718899;8822573;26
718899;9373002;2
718899;13121330;3
718899;17049809;6
718899;21307931;4
718899;30617226;1
718899;35270620;3
725613;30103212;3
726075;6383721;1
730123;30396;3
730123;87088;3
730123;576341;6
730123;1756505;11
730123;2823529;5
730123;8225098;2
730123;8660482;9
730123;9130328;4
730123;10010900;1
730123;11869554;1
730123;12814245;18
730123;13374016;45
730123;18719127;9
730123;19612756;4
730123;20855209;6
730123;28776356;11
730123;29742491;5
730123;30410021;13
730123;30678878;1
730123;30897305;8
782880;3109072;2
804625;73419;2
804625;1275206;26
804625;7502063;2
837034;603063;34
837034;4760200;11
837034;31078091;1
859964;3404989;1
899444;52195;4
899444;234659;5
899444;376661;5
899444;408016;9
899444;432351;4
899444;439929;12
899444;924465;1
899444;931192;1
899444;1027513;4
899444;1443911;3
899444;1538624;1
899444;2145092;1
899444;2347454;2
899444;3109072;6
899444;4299420;8
899444;5952481;6
899444;6306796;14
899444;8316625;8
899444;8822573;3
899444;35270620;2
903617;23304;7
903617;3081592;1
903617;12464768;22
903617;15881573;3
906471;13921630;9
917931;211868;4
917931;3902875;3
917931;4333971;1
917931;20979322;1
917931;29497748;1
921145;243674;1
921145;3451634;2
940341;335402;4
947971;523590;18
947971;9130328;1
976081;931192;2
980082;278;10
980082;1963;1
980082;23304;25
980082;87088;8
980082;372794;5
980082;649161;4
980082;695290;2
980082;903617;8
980082;917931;1
980082;947971;1
980082;1098755;5
980082;1621082;3
980082;1701782;1
980082;1745006;1
980082;2589105;4
980082;3596412;3
980082;3902875;3
980082;4178417;1
980082;4367440;3
980082;4884414;7
980082;5154334;2
980082;5449021;2
980082;5459214;12
980082;5596913;3
980082;5751682;1
980082;6176360;1
980082;7236993;3
980082;7827389;3
980082;13160186;4
980082;13374016;19
980082;14308438;20
980082;15881573;1
980082;16273360;1
980082;16662068;1
980082;18045633;2
980082;18107181;8
980082;19612756;4
980082;20855209;1
980082;24448061;1
980082;24857912;1
980082;28548492;2
980082;30678878;6
980082;30897305;8
980082;31416425;7
986448;13374016;1
1047696;73419;3
1047696;243674;1
1047696;1275206;2
1047696;2588533;3
1047696;4578773;2
1047696;7502063;1
1059790;243674;2
1059790;496233;2
1073273;243674;2
1085157;19172805;1
1108148;917931;2
1108148;4333971;2
1108148;10199099;2
1112440;5468872;1
1147320;899444;3
1163175;3596412;1
1163175;3902875;3
1163175;5449021;1
1192265;122911;1
1192265;3709243;2
1217238;1112263;1
1231441;73419;1
1275206;804625;1
1275206;9662462;9
1275206;10453508;16
1315533;899444;1
1315533;2842176;2
1315533;6447530;3
1315533;8822573;1
1329162;3269376;1
1332699;1696790;3
1414837;1381301;1
1431969;23304;3
1431969;211868;2
1431969;523590;4
1431969;998633;5
1431969;5595220;2
1431969;5821883;2
1431969;8061296;4
1443911;79017;1
1443911;899444;4
1443911;1027513;2
1443911;1315533;2
1443911;2842176;4
1443911;3367801;1
1443911;4006425;1
1443911;4299420;1
1443911;5952481;1
1443911;8316625;3
1443911;10393198;1
1443911;13121330;7
1443911;13561342;2
1506493;243674;1
1506493;263021;2
1506493;704356;3
1506493;1098878;3
1517779;11281814;1
1538624;234659;8
1538624;432351;3
1538624;718899;2
1538624;731796;4
1538624;899444;4
1538624;2033712;1
1538624;2352663;1
1538624;3109072;1
1538624;5140142;2
1538624;5952481;12
1538624;7496435;1
1538624;8702326;2
1538624;8822573;4
1538624;10661789;1
1538624;13121330;2
1538624;14309773;6
1538624;14880332;1
1538624;30617226;2
1681800;534693;2
1689416;19172805;1
1689416;23079251;15
1689416;26074659;1
1689416;30897305;10
1696790;4760200;3
1701782;174200;6
1701782;11657829;1
1701782;13374016;1
1701782;14308438;1
1701782;18107181;1
1703842;7779565;3
1716463;1315533;4
1745006;980082;1
1745006;16273360;1
1745006;19172805;4
1745006;29418058;1
1754678;392644;1
1754678;1193882;3
1756505;264816;4
1756505;7943996;1
1756505;13374016;4
1756505;20855209;1
1756505;29742491;5
1787169;1146263;1
1787169;4884414;1
1787169;18107181;1
1787169;22442964;1
1787169;24857912;1
1794715;4805513;4
1794715;6020988;1
1794715;6458145;9
1794715;6932348;1
1819668;1147320;1
1867202;148754;1
1867202;5013060;5
1929644;918129;1
1929644;2589105;2
1929644;5449021;1
1957048;144858;1
1957048;300279;1
1957048;408368;4
1957048;534693;3
1957048;804625;4
1957048;925330;2
1957048;2437286;7
1957048;3936728;2
1957048;4977112;2
1957048;10453508;10
2028198;804625;4
2028198;1275206;3
2028198;1957048;5
2028198;9662462;1
2211145;73419;3
2211145;255023;4
2211145;408368;1
2211145;506129;1
2211145;1275206;10
2211145;4578773;1
2211145;9662462;4
2251600;3506308;2
2291463;1538624;1
2291463;5952481;2
2291463;6306796;10
2342749;1963;11
2342749;372794;3
2342749;980082;1
2342749;1146263;2
2342749;1265228;2
2342749;1787169;3
2342749;4928543;3
2342749;7319830;1
2352663;52195;2
2352663;432351;5
2352663;439929;2
2352663;731796;2
2352663;988441;1
2352663;1315533;5
2352663;2512748;1
2352663;4299420;1
2352663;7496435;1
2352663;10393198;1
2512748;287917;1
2512748;718899;3
2512748;1538624;1
2512748;2033712;1
2512748;2347454;2
2512748;5952481;3
2512748;9373002;1
2512748;17704638;2
2519571;22076;1
2519571;6385978;2
2519571;13677519;3
2519571;23203101;1
2519571;29497748;1
2559168;523590;1
2559168;10743879;1
2589105;1496652;1
2589105;1839101;1
2589105;8498608;2
2589105;21304151;5
2589105;28696384;3
2716058;408368;1
2823529;730123;3
2823529;6176360;3
2823529;12049380;4
2823529;13374016;6
2823529;18719127;4
2823529;31416425;3
2993861;718899;1
3020626;899444;1
3076896;278;6
3076896;4367440;1
3109072;275871;1
3109072;899444;5
3109072;2512748;1
3109072;2842176;1
3109072;5952481;5
3109072;35270620;8
3262098;106037;1
3262098;11936386;4
3262098;19172805;1
3262098;26879063;2
3376817;5497974;6
3451634;57224;1
3451634;1047696;3
3451634;1193882;1
3451634;2496169;4
3451634;3809439;4
3596412;14308438;11
3596412;18107181;2
3606072;73419;2
3606072;10513720;2
3658119;13260307;1
3709243;10539540;1
3731025;16902919;4
3900799;2754700;1
3902875;694826;1
3902875;5449021;1
3902875;5781491;14
3902875;9130328;1
3902875;13160186;6
3902875;28696384;1
3967713;13260307;1
4178417;676637;1
4290404;2211145;1
4299420;432351;2
4299420;899444;6
4299420;2352663;9
4299420;5952481;1
4299420;7496435;1
4299420;8822573;3
4299420;10040293;2
4299420;12928383;4
4299420;13121330;3
4299420;14309773;2
4299420;15656860;1
4333971;523590;2
4333971;603063;26
4333971;1108148;2
4333971;3142862;1
4333971;10743879;2
4876867;9347;1
4876867;23304;1
4876867;44136;1
4876867;576341;5
4876867;1496652;1
4876867;7813699;1
4876867;8225098;4
4876867;9130328;3
4876867;13921630;1
4876867;18107181;19
4876867;28696384;2
4884414;3731277;14
4953962;23304;2
4953962;13374016;1
4953962;28696384;3
4981802;676637;3
5013060;15881573;1
5175937;804625;2
5175937;28788617;1
5230419;3391295;4
5335434;23304;2
5387584;28548492;2
5445507;79017;1
5445507;439929;1
5445507;498775;5
5445507;718899;4
5445507;924465;1
5445507;1027513;2
5445507;2033712;1
5445507;2347454;7
5445507;2352663;2
5445507;2512748;1
5445507;3109072;1
5445507;4299420;2
5445507;5015212;2
5445507;8822573;2
5445507;9373002;1
5445507;10393198;2
5445507;13121330;2
5449021;23304;1
5449021;331852;9
5449021;545723;2
5449021;676637;3
5449021;1117321;9
5449021;1163175;2
5449021;1212008;2
5449021;1287154;1
5449021;3261985;5
5449021;9130328;1
5449021;12265352;1
5449021;13374016;2
5449021;18045633;1
5449021;30897305;1
5449021;31908085;2
5459214;1265228;1
5459214;7688266;3
5459214;25783555;1
5595220;998633;1
5595220;2365176;1
5595220;4953962;12
5595220;8061296;1
5595220;28776356;1
5821883;106037;5
5821883;1069919;1
5821883;19172805;1
5952481;731796;2
5952481;899444;2
5952481;988441;1
5952481;2352663;2
5952481;6306796;3
5952481;14880332;6
5985012;12464768;2
6020988;13285808;5
6027221;1836025;1
6233452;3262098;1
6233452;14308438;1
6284003;230185;1
6447530;718899;2
6447530;825219;1
6447530;4299420;2
6510203;1914111;1
6629765;3876739;2
6629765;31416425;4
6629765;33743058;5
6907399;8822573;2
6969686;5361725;2
6969686;6932348;2
6969686;28113241;1
7062400;980082;1
7062400;5001742;1
7063592;5459214;1
7063592;29497748;3
7154008;1787169;2
7328370;998633;2
7502063;57224;1
7502063;144858;2
7502063;408368;1
7502063;496233;1
7502063;720328;1
7502063;804625;8
7502063;1047696;2
7502063;1193882;2
7502063;1275206;4
7502063;1506493;3
7502063;1908507;1
7502063;3451634;1
7502063;3509557;2
7502063;6475387;1
7502063;13205768;2
7594381;264816;5
7594381;1265228;1
7688266;4178417;2
7688266;4367440;1
7725777;25783555;1
7751204;903617;2
7751204;1756505;1
7751204;1891250;3
7751204;9858380;1
7813699;7779565;5
7813699;18107181;6
7882754;22812247;19
7901030;1265228;8
7901030;3269376;3
7901030;20855209;1
7943996;20979322;4
7946809;691628;1
7946809;1192265;1
7946809;3339485;2
7946809;3709243;2
7946809;11640576;6
8061296;1963;3
8061296;211868;5
8061296;523590;1
8061296;1332699;1
8061296;1431969;2
8061296;3902875;1
8061296;5595220;3
8061296;7319830;3
8061296;9248427;1
8061296;9594097;1
8061296;28776356;1
8061296;30103212;3
8225098;739690;1
8225098;2823529;1
8225098;3902875;18
8225098;5449021;1
8225098;7001223;3
8225098;9130328;4
8225098;12464768;1
8225098;13160186;1
8225098;13374016;9
8225098;20855209;1
8225098;21304151;2
8225098;25783555;3
8225098;30410021;1
8225098;30678878;2
8225098;30897305;13
8681801;4760200;48
8681801;10199099;10
8681801;20979322;1
8681801;30265084;1
8702326;439929;4
8739301;11657829;1
8822573;54666;1
8822573;408016;3
8822573;718899;1
8822573;825219;1
8822573;899444;2
8822573;988441;6
8822573;1622515;2
8822573;2352663;8
8822573;3367801;1
8822573;4299420;11
8822573;5015212;3
8822573;5140142;4
8822573;5952481;57
8822573;6907399;2
8822573;8070553;1
8822573;10393198;2
8822573;10933333;17
8822573;11638619;3
8822573;13121330;3
8822573;17049809;3
8822573;17499590;1
8822573;35270620;2
9130328;5449021;2
9251453;887316;3
9373002;498775;1
9373002;931192;1
9373002;976081;1
9373002;8822573;1
10052848;278;1
10052848;7688266;3
10052848;16273360;4
10052848;19172805;12
10071498;23304;1
10071498;676637;12
10071498;4178417;3
10199099;8681801;8
10393198;52195;1
10393198;79017;1
10393198;229881;6
10393198;275871;2
10393198;432351;2
10393198;439929;8
10393198;718899;5
10393198;899444;2
10393198;988441;2
10393198;1370957;2
10393198;1538624;1
10393198;4299420;2
10393198;5952481;5
10393198;6447530;1
10393198;8070553;2
10393198;8822573;4
10393198;10933333;2
10393198;17704638;2
10453508;9662462;10
10524058;106037;5
10524058;952828;1
10524058;3262098;4
10524058;5821883;2
10524058;19172805;8
10524058;29810925;1
10524058;30396467;2
10743879;523590;3
10743879;603063;1
10743879;1098755;1
10743879;4333971;6
10743879;4884414;2
10743879;30678878;1
10743879;30897305;1
10798831;600054;2
10933333;825219;3
11345431;12464768;1
11638619;2352663;1
11657829;1701782;3
11657829;8739301;1
11657829;14308438;10
11869554;5449021;1
11936386;22076;1
12412113;576341;1
12699319;5567266;4
12699319;18075544;2
13374016;2823529;1
13374016;7688266;2
13374016;10010900;3
13374016;20855209;6
13374016;30678878;2
13374016;30897305;7
13621088;18107181;1
13921630;6457279;1
14308438;174200;8
14308438;695290;2
14308438;1701782;12
14308438;3596412;2
14308438;11657829;23
14308438;11936386;1
14308438;18107181;10
15258583;1032377;2
15258583;1112263;1
15881573;1496652;1
15881573;2754700;1
15881573;5567266;2
15943089;498775;1
15943089;718899;1
15943089;825219;1
15943089;924465;1
15943089;4299420;3
15943089;5015212;1
15943089;8822573;1
16024985;229881;2
16024985;718899;2
16105680;730123;1
16105680;9782796;1
16105680;13374016;1
16105680;18719127;5
16105680;20855209;1
16105680;30678878;6
16662068;13374016;2
16824702;192142;2
16824702;1192265;3
16824702;1680977;1
16824702;19513249;1
16907534;286440;3
16907534;326106;1
