"author_id";"author_id";"count"
278;4759699;9
278;7062400;3
278;19172805;2
354;44136;3
354;119737;3
354;451477;1
354;676637;1
354;3596412;7
354;4759699;3
354;6430994;1
354;8225098;45
354;10743879;1
579;13093042;1
2623;354;2
3115;184976;2
5061;6932348;3
5061;19253212;4
10183;5122391;4
10183;10199099;2
16018;3387076;3
16018;15415443;9
16624;100893;1
17607;142914;2
17607;275871;6
17607;432351;6
17607;590520;2
17607;782880;1
17607;1422781;1
17607;1812260;1
17607;3109072;28
17607;3625244;1
17607;4299420;33
17607;5876741;3
17607;19511039;4
37310;169553;2
37310;246245;1
37310;1700422;4
37310;1787169;1
37310;5442475;1
47313;57224;1
47313;73419;3
47313;121003;6
47313;136261;3
47313;239685;1
47313;243674;11
47313;281784;2
47313;318489;2
47313;408368;1
47313;436935;1
47313;534693;5
47313;749025;1
47313;849295;1
47313;1032205;1
47313;1047696;4
47313;1202333;2
47313;1577185;2
47313;1940947;1
47313;1957048;1
47313;7502063;3
47313;10107633;1
47313;10114238;1
47313;11352491;2
47313;15359729;4
49258;826111;2
49262;3701985;1
51059;5184832;2
52195;332968;2
52195;1422781;3
54666;53454;1
54666;142914;1
54666;317210;2
54666;321201;2
54666;332968;4
54666;432351;1
54666;439929;7
54666;569527;1
54666;899444;6
54666;988441;4
54666;1093990;2
54666;1538624;1
54666;1812260;1
54666;3293332;1
54666;3967972;1
54666;4299420;3
54666;5886475;6
54666;6677320;11
54666;7455872;2
54666;12488060;2
54666;13561163;2
54666;15161981;1
54666;19511039;3
57224;243674;4
57224;408368;1
57224;616999;3
57224;1957048;1
70511;49262;1
70511;76661;8
70511;3465912;1
70511;6672514;14
70511;23509001;2
70613;801183;1
70861;7901030;1
73419;121003;5
73419;243674;3
73419;408368;1
73419;616999;1
73419;1034024;2
73419;1047696;2
73419;1202333;1
73419;1957048;3
73419;7288655;1
73419;9599352;1
79707;2211145;2
88808;13562803;1
96040;10926354;2
96947;134460;5
96947;1028226;2
96947;3293332;1
97335;3272040;1
97335;4876867;3
100893;278;1
100893;5595220;7
100893;10819974;1
100893;19172805;3
101553;54666;1
101553;142914;1
101553;1018196;1
101553;10450602;1
101553;13561163;4
115237;439929;1
115237;4299420;1
115237;6216576;1
119737;9369080;1
121003;243674;5
126021;6176360;9
134460;96947;1
137574;83289;3
149752;47313;1
150663;476135;1
157083;184976;2
157083;980082;1
157083;3272040;3
158611;1163175;4
158611;5751682;4
158611;6284003;7
161459;856316;1
169553;379372;6
169553;826111;1
169553;980082;1
169553;3383143;3
169553;11657829;1
169553;13621088;11
169553;14308438;4
169553;20777618;3
170179;220554;2
170179;1775518;2
170179;5399861;1
170179;5588272;7
170179;6473809;1
170179;7946809;1
190447;136261;1
190447;243674;1
190447;1202333;2
190447;1957048;1
190447;2929388;3
192142;704814;2
192142;856316;1
192142;16518410;3
192142;22941064;9
205482;677994;1
224224;4397858;1
235550;243674;7
238531;935710;1
238531;15161981;1
238531;15943089;1
239685;1047696;1
243674;57224;1
243674;73419;5
243674;121003;5
243674;137574;1
243674;144858;5
243674;190447;2
243674;239685;5
243674;408368;4
243674;539462;2
243674;963424;1
243674;1455673;3
243674;1465106;1
243674;1784740;1
243674;1940947;3
243674;4578773;2
243674;6818055;1
243674;6871899;30
243674;7288655;2
243674;7502063;11
243674;10107633;2
272812;3189335;1
275871;54666;11
275871;96947;1
275871;101553;2
275871;112928;1
275871;287917;19
275871;289174;1
275871;432351;16
275871;567540;5
275871;588262;5
275871;718899;1
275871;782880;2
275871;830952;1
275871;899444;4
275871;1443911;3
275871;1538624;5
275871;2352663;5
275871;2512748;5
275871;3109072;20
275871;3293332;1
275871;8774679;4
275871;9331480;3
275871;9373002;3
275871;13561163;1
275871;17704638;3
275871;20017097;2
289174;13093042;7
291301;439929;2
291301;988441;3
291301;6216576;2
327028;10683203;3
366488;929377;1
379372;14308438;10
406118;1643141;3
408368;749025;2
408368;7502063;1
408368;10107633;3
413206;988441;1
432351;439929;1
439401;83289;22
439401;121003;4
439401;144858;4
439401;243674;21
439401;401993;1
439401;408368;2
439401;534693;8
439401;578547;1
439401;616999;5
439401;704356;1
439401;921303;1
439401;973653;1
439401;1047696;1
439401;1204137;1
439401;1534605;1
439401;1940947;2
439401;1957048;2
439401;3189335;3
439401;3967713;1
439401;4578773;1
439401;7502063;2
439401;10107633;8
439929;52195;10
439929;54666;3
439929;321201;3
439929;332968;6
439929;432351;5
439929;527631;1
439929;569527;3
439929;718899;1
439929;899444;1
439929;988441;2
439929;1018196;2
439929;1084056;2
439929;1088987;2
439929;1093990;1
439929;1538624;5
439929;1716463;1
439929;3802753;1
439929;4299420;9
439929;6216576;2
439929;6447530;1
439929;8774679;1
439929;9331480;1
439929;15943089;1
439929;17704638;1
439929;19511039;4
451477;278;2
451477;1745006;1
451477;4876867;1
451477;7901030;2
451477;8225098;1
451477;10199099;11
463737;21375855;5
463737;23509001;1
493891;5972627;3
493891;6104418;2
496233;1493758;1
498775;677994;1
510842;557076;1
548843;1957048;1
548843;6871899;6
565765;2352663;1
567540;79017;1
567540;1088987;3
576341;25633;6
576341;730123;7
576341;980082;1
576341;1459612;1
576341;3900799;1
576341;4876867;2
576341;5751682;2
576341;6284003;2
576341;20855209;1
576341;22786043;1
577277;49262;1
577277;694873;1
577277;6672514;1
577277;6932348;3
577277;11553939;1
577277;12864026;32
577277;18412448;12
577277;22060313;3
577277;23509001;1
600668;578547;2
610090;243674;1
610090;1957048;1
610090;2929388;1
610090;10107633;1
616999;15359729;2
617481;54666;1
631240;1028226;1
631240;1443911;3
647318;158611;2
647318;980082;1
647318;3900799;1
647318;4876867;2
647318;6733629;1
647318;8225098;2
657779;616999;5
657779;1116116;4
676637;1787169;2
676637;3262098;1
677994;53454;1
677994;1812260;1
677994;6627780;3
677994;8774679;4
684901;5105569;4
684901;16099575;2
696611;321201;2
696611;439929;2
696611;617638;1
696611;7455872;1
696611;7689236;2
696611;9373002;2
718899;142914;7
718899;275871;3
718899;439929;3
718899;527631;2
718899;569527;1
718899;696611;2
718899;1538624;1
718899;3802753;1
718899;4299420;2
718899;22550884;1
730123;119737;4
730123;451477;13
730123;576341;5
730123;980082;3
730123;1163175;2
730123;1431969;8
730123;1703842;2
730123;2823529;9
730123;6176360;16
730123;8225098;33
730123;10199099;23
730123;18107181;3
730123;19172805;1
730123;26114874;3
749025;7502063;2
774455;22899615;16
776743;578547;5
782880;3109072;6
811047;432351;2
811047;782880;9
826111;379372;2
826111;1431969;4
826111;1701782;12
826111;3596412;1
826111;11657829;12
837034;184976;5
837034;5595220;7
837034;10743879;1
837034;24448061;1
849295;243674;1
856316;704814;2
858687;19172805;1
896032;1745006;1
899444;17607;7
899444;52195;2
899444;54666;1
899444;115237;2
899444;289174;17
899444;432351;2
899444;439929;15
899444;567540;1
899444;718899;2
899444;988441;1
899444;1093990;9
899444;1538624;8
899444;3109072;24
899444;3174006;3
899444;4299420;12
899444;5876741;1
899444;6447530;2
899444;8774679;1
899444;9661806;2
899444;12488060;1
899444;13093042;38
