"author_id";"author_id";"count"
80;29789552;18
278;2191361;1
278;4367440;2
278;5658439;2
278;6104418;1
278;19172805;1
278;26801153;6
354;87555;3
354;126021;2
354;298299;1
354;929377;8
354;980082;3
354;1163175;3
354;20855209;2
5061;16824702;1
10183;10920260;2
15952;1093990;3
16018;1294940;2
16018;1495065;8
16018;4623813;34
16018;10109534;26
17607;588262;1
17607;4624411;2
23304;4516999;1
23304;5449021;1
23304;19662444;1
26527;5588272;1
37310;3210334;2
37310;13621088;13
45469;234659;1
47313;57224;1
47313;121003;1
47313;243674;4
47313;842974;1
47313;1047696;2
47313;1257206;1
47313;1265783;2
47313;1275206;4
47313;1957048;7
47313;2028198;1
47313;2211145;3
47313;2299535;9
47313;2552865;3
47313;3691890;2
47313;10107633;2
47313;12628547;1
49262;7946809;3
52195;275871;4
52195;588262;1
52195;718899;4
52195;1093990;1
52195;5157107;8
52195;8822573;1
54666;52195;1
54666;156269;3
54666;275871;2
54666;718899;2
54666;911174;3
54666;1093990;1
54666;3038254;4
54666;8822573;1
54666;10933333;2
54666;12882743;3
56908;243674;1
57224;121003;2
57224;616999;3
57224;1047696;1
57224;1957048;1
57224;2552865;2
67402;1047696;1
67512;439929;1
70511;6932348;4
73419;243674;4
73419;496233;1
73419;544424;2
73419;733251;1
73419;1275206;6
73419;1957048;1
73419;2299535;1
73419;2466932;1
73419;3691890;3
73419;21358010;3
78718;439929;1
87088;1194712;2
87088;1689416;2
87088;5230419;1
87088;5344440;1
87088;10418596;3
96040;6233452;2
96947;15952;1
96947;17535;2
96947;17607;5
96947;52195;4
96947;78718;2
96947;275871;3
96947;276295;4
96947;289174;4
96947;439929;3
96947;505333;18
96947;588262;6
96947;635512;5
96947;677994;3
96947;718899;31
96947;899444;4
96947;910691;2
96947;1093990;1
96947;1215971;1
96947;1538624;4
96947;2174968;1
96947;2291463;2
96947;2352663;1
96947;2512748;1
96947;2842176;23
96947;2851517;2
96947;3109072;1
96947;3364650;2
96947;4923335;1
96947;7437410;1
96947;7693969;1
96947;8624778;2
96947;8822573;17
96947;9343089;1
96947;10393198;5
96947;10933333;35
96947;11541408;1
96947;11780786;1
96947;12488060;13
96947;12568177;1
96947;12882743;4
96947;15719653;4
96947;16429864;1
96947;20541018;1
96947;25031476;3
96947;26047023;1
96947;26137817;1
97335;7813699;4
98086;1445228;1
98086;1745006;2
98086;5449021;1
100893;87555;1
100893;1745006;1
100893;14308438;2
101553;2512748;5
115237;96947;3
115237;433468;1
