"author_id";"author_id";"count"
278;91730;2
278;6773375;2
278;19172805;1
354;12464768;4
354;13374016;2
354;15881573;2
354;25783555;1
354;30678878;1
3115;523590;4
3115;6629765;3
4303;234659;5
4303;598730;3
4303;5952481;14
10183;10199099;7
10183;10608509;1
10183;35932340;1
16018;10109534;9
20809;376661;3
20809;598730;1
20809;825219;8
20809;899444;4
20809;1161104;1
20809;1764512;1
20809;4299420;1
20809;5015212;4
20809;5952481;2
20809;6191849;4
20809;8822573;8
20809;15656860;7
21650;1048184;1
23304;1431969;1
23304;6233452;4
23304;20979322;1
23304;25783555;1
30171;22812247;3
37310;31624;2
41858;1048184;1
41858;1117321;3
41858;13677519;2
41858;15881573;1
41858;24387537;2
45469;234659;13
47313;144858;7
47313;243674;2
47313;534693;1
47313;610090;12
47313;612191;1
47313;720328;1
47313;895123;3
47313;1231441;3
47313;3451634;1
47313;4578773;2
49262;6932348;2
49282;676637;1
52195;159073;2
52195;291301;1
52195;376661;1
52195;439929;1
52195;899444;11
52195;1443911;4
52195;5952481;3
52195;13298548;2
52195;30807186;5
54666;52195;2
54666;159073;1
54666;899444;1
54666;8070553;2
54666;8822573;1
57224;123245;1
57224;408368;1
57224;3451634;5
57224;4977112;1
57224;6871899;2
67402;534693;2
70861;329907;3
73419;57224;1
73419;243674;6
73419;8947920;2
73419;10453508;1
79017;20809;3
79017;439929;6
79017;505333;1
79017;899444;2
87088;567897;7
87088;998633;1
87088;1787169;6
87088;2342749;3
87088;2727871;1
87088;5751682;8
87088;13621088;2
87088;16662068;3
96040;10926354;2
100893;335103;2
100893;578891;2
100893;980082;2
100893;1350710;3
100893;5773184;5
100893;22482503;3
101553;899444;1
106560;91730;2
109846;534693;2
115237;2346707;11
115237;5952481;4
119737;3731277;3
119737;7901030;12
119737;21304151;1
120441;243674;1
121003;243674;1
126021;6176360;2
126021;16105680;1
158370;121003;2
165002;424917;1
169553;98927;5
169553;126021;3
169553;1048184;2
169553;1049565;1
169553;1653499;2
169553;3383143;2
169553;3900799;5
169553;5013060;2
169553;9858380;1
169553;12985729;1
169553;15881573;3
169553;30265084;1
169553;31908085;1
170179;6854351;1
170179;6932348;2
170179;7946809;2
170179;10285869;1
170179;30129108;1
172029;1065271;1
172029;22812247;6
174200;22812247;7
184976;1696790;7
184976;3876739;2
184976;8681801;1
184976;20979322;1
190447;1698357;1
191082;895123;1
