"author_id";"author_id";"count"
278;1286651;5
1963;980082;1
4303;20809;1
4303;498775;1
4303;924465;2
4303;1075063;1
4303;2291463;1
4303;4299420;3
4303;5952481;2
5061;14262417;3
12556;13677519;1
16018;909104;35
16018;6264414;2
16018;10109534;21
20809;52195;2
20809;899444;2
20809;966512;1
20809;6447530;1
20809;8822573;1
20809;11757354;6
20809;18708370;1
20809;19223482;4
23304;278;7
23304;98927;2
23304;834161;1
23304;12646029;1
30171;5007973;3
31331;13374016;1
41858;1636894;1
41858;2754700;3
41858;13677519;6
44136;11869554;8
47313;73419;3
47313;116824;1
47313;121003;2
47313;144181;1
47313;243674;17
47313;263021;2
47313;496233;1
47313;578547;13
47313;1040915;1
47313;1957048;2
47313;9305884;2
52195;976081;2
54666;20809;2
54666;439929;2
54666;899444;1
54666;10530980;2
54666;37768227;5
57224;243674;2
57224;1040915;2
57224;16704392;1
68855;1230113;3
73419;243674;5
73419;1577185;1
73419;10462973;2
77759;176399;1
79017;287917;1
79017;2352663;2
87088;718169;7
87088;2342749;1
87088;5751682;3
96040;8739301;4
96040;35932340;1
96947;432351;2
96947;899444;4
96947;1147320;8
96947;3020626;1
96947;17704638;9
98927;1117321;1
98927;2754700;1
98927;5007973;7
98927;5442475;6
98927;13677519;2
101085;152194;24
106037;3262098;11
106037;5821883;6
115146;848394;1
119737;1839101;2
119737;8739301;1
121003;243674;13
122911;16496760;2
126898;116824;1
144181;610090;2
144858;2794247;1
150663;606831;9
150663;6932348;3
152194;2519571;1
153933;20708;1
154256;243674;1
169553;98927;4
169553;915544;2
169553;1441070;1
169553;1636894;2
169553;2754700;1
169553;5442475;13
169553;5449021;1
169553;33235082;1
170179;909104;1
174200;184976;1
175841;15881573;2
184976;1689416;10
190447;3306537;2
191082;202034;1
192142;1321276;2
192142;6932348;30
192142;11640576;2
192142;26772992;16
197017;13310414;1
205482;52195;1
211740;243674;3
224224;283179;1
229881;718899;2
234659;498775;2
239685;243674;3
239685;1957048;2
243674;57224;6
243674;73419;7
243674;116824;3
243674;121003;10
243674;144181;5
243674;202034;2
243674;203651;1
243674;341855;4
243674;481937;3
243674;578547;5
243674;610090;1
243674;1017746;1
243674;1047696;3
243674;1227834;4
243674;1275206;2
243674;1455673;2
243674;1577185;6
243674;1784740;1
243674;1787780;7
243674;1848817;3
243674;1957048;2
243674;2244480;2
243674;3328895;27
243674;3720086;1
243674;3975044;2
243674;4970961;1
243674;6328238;1
243674;8977909;2
243674;10107633;3
243674;10462973;6
243674;13310414;1
243674;16704392;1
275871;20809;5
275871;54666;1
275871;79017;1
275871;234659;17
275871;287917;8
275871;432351;3
275871;899444;8
275871;924465;3
275871;988441;7
275871;1538624;3
275871;2036040;6
275871;2512748;1
275871;3109072;9
275871;4299420;2
275871;8822573;6
275871;10530980;2
275871;13121330;3
275871;22822319;1
275871;30083852;11
275871;37768227;1
291301;4815;1
291301;924465;2
309126;152194;7
309126;1745006;2
309126;16273360;16
309126;23079251;1
331852;915544;1
331852;1163175;1
331852;1636894;9
331852;13677519;15
331852;30410021;3
331852;33235082;1
348932;6642663;1
367169;1073273;1
367747;36230272;1
376661;6447530;4
379372;1963;2
379372;4707353;1
379372;29497748;1
400034;578547;4
408368;2552865;1
408385;9047397;1
439401;57224;1
439401;73419;19
439401;144181;4
439401;176399;14
439401;202034;2
439401;243674;32
439401;578547;3
439401;921145;1
439401;1047696;5
439401;1784740;2
439401;1848817;1
439401;1957048;4
439401;2028198;2
439401;2211145;2
439401;3720086;1
439401;9305884;2
439401;10462973;5
439401;13310414;5
439929;20809;1
439929;45469;1
439929;234659;3
439929;287917;2
439929;598730;1
439929;899444;2
439929;976081;1
439929;1093990;1
439929;1538624;2
439929;2036040;3
439929;2768658;1
439929;5952481;2
439929;6234862;1
439929;10280768;2
439929;10530980;2
439929;10846706;1
439929;11757354;1
439929;22822319;1
447579;3306537;3
469264;31078091;3
493891;3596412;1
493891;8055242;2
496233;57224;7
