"author_id";"author_id";"count"
278;91730;3
278;7693422;2
278;19172805;3
278;26801153;6
354;1275238;2
354;6431099;4
354;11869554;18
4303;5952481;13
5061;6932348;2
5061;16101605;1
9475;7308241;3
10183;10199099;6
10183;20979322;1
16018;1595907;3
16018;4536087;6
16018;6513121;1
16018;6932348;1
16018;10109534;31
16018;22060313;1
16018;23567362;1
16624;1328908;1
20283;98927;1
20809;52195;3
20809;294429;5
20809;899444;4
20809;1068061;1
20809;1093990;2
20809;1299873;8
20809;3065230;15
20809;5140142;6
20809;5952481;4
20809;6441326;1
20809;7202085;2
20809;8822573;1
20809;13121330;9
20809;16024985;3
23304;12265352;4
23304;22482503;2
26527;6932348;3
41858;169553;1
42657;14308438;3
44136;613236;1
45469;1538624;2
45469;5952481;5
45469;8822573;3
47313;79707;1
47313;111346;1
47313;140358;2
47313;243674;5
47313;379519;2
47313;408368;3
47313;548843;1
47313;770797;1
47313;804625;1
47313;881777;1
47313;921145;1
47313;1047696;4
47313;1231441;2
47313;1321971;4
47313;1479073;7
47313;1898254;2
47313;2028198;1
47313;3451634;4
47313;6136500;2
47313;7054317;1
47313;8947920;1
47313;9106640;1
47313;11351322;1
47313;13705288;5
47313;19528326;1
47313;38071576;2
49258;23304;1
49262;2284560;2
49262;15835086;2
52195;20809;6
52195;376661;12
52195;439929;18
52195;976081;2
52195;2180969;1
52195;4006425;1
52195;7202085;1
52195;8822573;9
52195;13121330;3
52195;20948883;4
52195;23146937;3
54666;291301;1
54666;376661;2
54666;715558;1
54666;1299873;1
54666;3065230;8
54666;8822573;4
72415;243674;2
73419;57224;1
73419;243674;5
73419;804625;1
73419;1754678;2
73419;4578773;3
73419;4893820;1
76546;1577185;1
79017;439929;14
79017;782880;1
88808;1770877;24
88808;1868861;1
90466;57224;1
91730;1745006;1
91730;24448061;3
94814;730123;3
96040;10926354;1
96947;718899;5
96947;899444;7
96947;5952481;1
96947;8822573;1
98927;31331;7
98927;275966;1
98927;1054487;3
106037;903617;34
119737;1839101;10
119737;8225098;1
121003;243674;2
121003;804625;4
126021;13374016;1
131406;8822573;1
136291;13115060;2
136291;16771734;1
143206;804625;2
144181;769634;1
157083;1787169;1
169553;331852;4
169553;342102;5
169553;545723;3
169553;915544;2
169553;980082;1
169553;1049565;1
169553;1054487;6
169553;2754700;12
169553;3261985;1
169553;5013060;2
169553;5567266;2
169553;13374016;1
169553;14308438;1
169553;33235082;4
170179;1680977;1
177844;243674;1
184976;1696790;2
184976;4760200;2
192142;1680977;1
192142;6020988;7
192142;6932348;1
192142;11640576;1
192142;12065287;15
203583;732525;2
203583;13621088;4
211868;5595220;2
211868;8061296;1
234659;5952481;3
235550;111346;2
239685;1483385;2
239685;1754678;2
243674;57224;11
243674;111346;2
243674;127811;13
243674;345029;4
243674;379519;2
243674;389360;10
243674;401993;1
243674;548843;5
243674;657779;3
243674;759218;1
243674;770797;1
243674;783956;1
243674;804625;13
243674;881777;3
243674;904370;3
243674;921145;5
243674;963424;6
243674;1147978;5
243674;1321971;2
243674;1483385;1
