"author_id";"author_id";"count"
80;16481751;4
80;29789552;27
278;6104418;5
278;7530735;1
278;13111288;10
354;87555;1
354;126021;4
354;903617;2
354;4516999;1
354;5094756;1
354;5442475;9
354;8225098;3
354;16105680;6
1963;169553;1
3115;2589105;3
3115;10743879;1
4303;234659;6
4338;782880;3
5061;1112263;4
5061;1748842;7
5061;30223680;6
10183;62707;1
10183;980082;1
10183;4953962;3
10183;8734900;1
15952;432351;2
16018;1294940;2
16018;1367713;1
16018;10109534;18
16018;22581048;10
17607;3729885;8
17607;6220422;3
23304;395621;1
23304;1163175;1
23304;1431969;2
23304;3262098;1
23304;3880001;1
23304;13921630;4
23304;17472298;1
23304;19172805;2
23304;19662444;19
23304;22482503;5
23304;28776356;5
37310;3210334;1
37310;5442475;7
37310;5449021;1
47313;113045;6
47313;243674;9
47313;544424;1
47313;578547;10
47313;642928;5
47313;733251;3
47313;1275206;3
47313;1507328;2
47313;1908342;1
47313;1957048;1
47313;2211145;14
47313;2299535;1
47313;3912614;1
47313;6871899;1
47313;7502063;3
49262;4221553;1
49262;25374808;2
52195;20809;13
52195;439929;8
52195;498775;2
52195;1091422;4
54666;17607;8
54666;96947;1
54666;403268;2
54666;439929;2
54666;588898;1
54666;718899;4
54666;1833493;1
54666;5013206;1
54666;5092987;1
54666;9140651;1
54666;12400507;5
62707;8734900;4
67402;27403;2
67402;11201326;2
73085;234659;4
73419;243674;2
73419;470138;1
73419;2299535;1
74719;374924;3
75556;2342749;1
87088;1445228;9
87088;3876739;6
88371;1577185;1
88808;1294940;13
88808;3902382;17
96040;4790487;16
96947;15952;2
96947;54666;3
96947;275871;1
96947;287917;3
96947;289174;15
96947;432351;3
96947;433468;2
96947;439929;26
96947;498775;5
96947;609373;5
96947;718899;17
96947;899444;9
96947;1091422;4
96947;1538624;6
96947;1716463;4
96947;2178449;3
96947;2500247;2
96947;2842176;4
96947;3020626;2
96947;3729885;3
96947;4299420;4
96947;5358146;1
96947;8297234;1
96947;8822573;6
96947;10002753;17
96947;10933333;6
96947;16851294;2
96947;17704638;4
96947;23146937;1
96947;28918972;1
100893;87555;2
100893;708286;1
100893;1727691;6
100893;2823529;1
100893;3880001;3
100893;5449021;7
101553;275871;2
109690;782880;13
115237;3729885;2
115237;5678694;2
115237;14073294;3
115237;18022260;1
119737;980082;1
126021;354;2
126021;8225098;1
126021;11869554;2
136291;10982987;4
150663;1873655;7
153481;281303;2
154256;243674;3
157083;41858;1
157083;87088;2
157083;5013060;6
157083;6645992;2
157083;8681801;4
157083;25783555;1
158390;976081;1
158611;807570;1
158611;1163175;1
158611;4913482;1
158611;5154334;3
158611;7882754;1
158611;8225098;4
158611;12626037;1
158611;13621088;4
159209;368416;3
159209;5449021;19
169553;5442475;57
169553;13621088;1
169553;18107181;5
170179;368183;1
170179;1873994;2
170179;2703696;3
170179;3942083;2
170179;6932348;17
170179;8440740;1
170179;13819195;1
184976;1332699;2
184976;10524058;16
190448;1878195;2
191082;470138;1
191082;1231441;2
192142;5497775;4
192142;6932348;1
192142;13819195;6
192142;25004501;1
192142;30183166;9
196210;7471065;1
211868;730123;2
211994;1745006;1
216080;1577185;1
224224;4516999;1
224224;19662444;10
238531;899444;3
239685;243674;4
239685;3451634;1
243674;73419;3
243674;79707;1
243674;127811;6
243674;408368;2
243674;421851;1
243674;578547;1
243674;616999;1
243674;1047696;19
243674;1135118;1
243674;1275206;2
243674;1506493;1
243674;1577185;1
243674;1753742;3
243674;1754678;1
243674;1908342;1
243674;1957048;1
243674;2005706;3
243674;2211145;2
243674;2299535;5
243674;3967713;1
243674;4578773;19
243674;6871899;13
243674;7502063;15
243674;8696117;1
244160;12699319;1
251467;5449021;1
264658;5442475;2
275871;17607;1
275871;101553;1
275871;439929;1
275871;782880;4
275871;899444;13
275871;1485909;16
275871;1538624;10
275871;2178449;2
275871;3729885;2
275871;10933333;1
275871;15943089;3
281303;1756505;27
289174;899444;20
289174;8702326;4
291301;439929;8
298299;354;3
298299;87555;8
298299;126021;4
298299;947971;3
298299;1929644;6
330436;770797;1
348932;606831;3
348932;5319646;1
379372;493891;1
379372;15881573;2
395621;5154334;1
408368;733251;1
408368;1957048;3
408368;3451634;1
408368;11201326;2
416930;642928;2
432351;718899;3
439401;127811;3
439401;243674;8
439401;408368;1
439401;1047696;1
439401;1465880;1
439401;1577185;2
439401;1957048;4
439401;2005706;1
439401;2028198;1
439401;2905834;1
439401;5645798;2
439401;6780168;1
439401;7502063;3
439899;243674;1
439929;17607;5
439929;20809;4
439929;52195;2
439929;114454;1
439929;234659;5
439929;238531;1
439929;241873;3
439929;275871;2
439929;287917;2
439929;403268;1
439929;588898;1
439929;609373;3
439929;899444;19
439929;952783;1
439929;976081;6
439929;1833493;6
439929;2352663;1
439929;2512748;6
439929;2842176;5
439929;3020626;6
439929;4520820;1
439929;5092987;16
439929;6220422;1
439929;6533521;2
439929;7907232;3
439929;8702326;6
439929;8774679;1
439929;8822573;3
439929;10002753;8
439929;14073294;1
439929;17704638;1
439929;18022260;6
441346;2512748;1
451477;10027921;2
463737;1367713;5
463737;1391644;1
463737;3175743;1
463737;16481751;1
464659;2142864;2
493891;379372;1
505333;289174;3
505333;439929;1
521960;10982987;1
523590;7001223;2
523590;10743879;3
523590;18361618;1
551378;5449021;1
551378;20309044;4
557590;1569843;1
567540;287917;1
567540;439929;1
576341;145272;9
576341;730123;7
576341;2130651;5
576341;12412113;20
576341;13160186;3
576341;13374016;1
576341;13621088;3
576341;14114149;5
576341;20855209;1
577277;6932348;3
577277;7606451;11
577277;13819195;1
578547;243674;1
610090;243674;3
610090;1047696;6
610090;5645798;1
610090;6871899;3
610090;7502063;5
617481;439929;2
647318;947971;5
647318;5094756;1
647318;8225098;1
647318;13921630;3
676637;486583;5
676637;1469579;1
676637;2404712;2
676637;5821883;5
677786;281303;6
677786;1756505;1
677994;275871;1
677994;439929;4
677994;899444;1
694826;9344258;1
695290;29497748;17
696611;96947;2
696611;110455;7
696611;439929;14
696611;718899;6
696611;899444;1
696611;1538624;1
696611;2842176;3
696611;5358146;1
696611;6627780;6
696611;8822573;1
696611;10933333;2
706544;1756505;2
718899;27819;2
718899;275871;1
718899;439929;17
718899;498775;1
718899;1716463;1
718899;2842176;5
718899;3364650;1
718899;5358146;3
718899;7731478;4
718899;8822573;5
718899;10002753;2
718899;14073294;4
718899;17704638;1
718899;28918972;3
720328;243674;2
720328;7502063;6
730123;87555;4
730123;126021;2
730123;576341;5
730123;903617;1
730123;943903;1
730123;1163175;12
730123;1431969;13
730123;1613024;79
730123;1703842;25
730123;1756505;13
730123;2142864;4
730123;2342749;6
730123;4516999;8
730123;4790487;1
730123;4953962;14
730123;5442475;17
730123;5449021;5
730123;5595220;3
730123;5821883;1
730123;6284003;2
730123;7001223;1
730123;7328370;3
730123;8225098;6
730123;9465626;2
730123;12626037;2
730123;13337345;6
730123;13374016;1
730123;16105680;26
730123;19172805;1
730123;20646565;1
730123;20855209;30
730123;21304151;8
782880;109690;2
811047;718899;3
811047;7731478;2
837034;184976;9
837034;1332699;30
837034;1689416;5
837034;8681801;1
837034;9465626;1
837034;10524058;21
837034;19662444;2
849295;243674;1
855219;275871;1
856316;4171702;1
899444;96947;4
899444;287917;1
899444;289174;3
899444;439929;20
899444;718899;2
899444;931192;2
899444;976081;11
899444;1027513;1
899444;1485909;1
899444;1538624;2
899444;1716463;1
899444;1833493;1
899444;3729885;9
899444;4048656;7
899444;5092987;15
899444;7670632;1
899444;8822573;13
899444;13093042;2
899444;14073294;4
899444;17517595;1
903617;23304;2
903617;1689416;19
903617;5448247;1
903617;9384710;14
903617;12421121;1
903617;12699319;3
904790;243674;1
904790;1047696;1
904790;1507328;1
906471;6733629;1
906471;13921630;3
910691;3020626;2
917931;1605981;2
920884;1469579;2
931192;899444;5
931192;7670632;1
940341;1287154;1
940341;4333971;2
943903;730123;1
943903;1756505;13
947971;730123;2
947971;5449021;1
947971;8225098;2
947971;12699319;3
947971;19662444;3
963424;73419;1
963424;2427947;1
976081;1569843;23
980082;354;8
980082;74719;3
980082;87088;1
980082;87555;8
980082;126021;1
980082;169553;3
980082;175841;2
980082;298299;2
980082;374924;3
980082;379372;1
980082;576341;9
980082;730123;1
980082;903617;6
980082;1065271;7
980082;1163175;7
980082;1431969;2
980082;1689416;1
980082;1929644;17
980082;2342749;6
980082;2823529;7
980082;3210334;8
980082;3262098;2
980082;3690179;1
980082;3709137;16
980082;3876739;2
980082;4953962;2
980082;5449021;19
980082;5785605;4
980082;6284003;9
980082;6733629;1
980082;6773375;4
980082;7062400;26
980082;7154008;2
980082;8225098;3
980082;8734900;2
980082;9384710;2
980082;10418596;9
980082;12699319;3
980082;13621088;4
980082;13792782;1
980082;13921630;20
980082;15881573;14
980082;16273360;3
980082;17472298;3
980082;18107181;1
980082;19172805;4
980082;19844283;6
980082;20646565;8
980082;20855209;2
980082;21304151;4
980082;22786043;7
980082;25783555;2
1034716;1381301;13
1047696;243674;15
1047696;1754678;2
1047696;1957048;5
1047696;2028198;4
1047696;2211145;2
1047696;4578773;5
1047696;7502063;14
1050521;244160;2
1050521;947971;1
1050521;12699319;3
1050521;19662444;3
1085157;4178417;3
1093990;234659;11
1093990;241873;1
1093990;1538624;1
1093990;7731478;3
1104667;1275206;1
1145863;5449021;1
1163175;5988;1
1163175;119737;1
1163175;379372;2
1163175;576341;1
1163175;730123;1
1163175;980082;3
1163175;1703842;4
1163175;2823529;19
1163175;3596412;2
1163175;4333971;1
1163175;4953962;1
1163175;5449021;5
1163175;5595220;1
1163175;6284003;7
1163175;7587313;1
1163175;13374016;1
1163175;13921630;1
1163175;18045633;2
1163175;20646565;4
1163175;22592984;3
1163175;22786043;1
1163175;30120115;2
1184671;4269898;2
1192057;243674;2
1192265;5319646;2
1192265;6932348;3
1192265;8182182;1
1192265;23486130;1
1231500;1867202;2
1275206;1753742;2
1284535;5588272;1
1291767;368416;1
1291767;576341;2
1315533;52195;2
1315533;2500247;3
1315533;2512748;1
1315533;18022260;2
1332699;184976;4
1332699;4953962;1
1332699;10052848;1
1332699;10524058;1
1332699;15881573;2
1374176;718899;1
1414837;4445535;8
1431969;23304;5
1431969;395621;1
1431969;730123;1
1431969;6233452;1
1431969;8100956;5
1431969;12646029;1
1431969;24267107;1
1433166;2288294;1
1443911;439929;4
1443911;718899;2
1443911;899444;2
1443911;4299420;1
1443911;8822573;2
1443911;10933333;1
1443911;17517595;1
1443911;17704638;4
1443911;20735482;1
1450614;662053;4
1485909;439929;2
1485909;2253649;2
1495065;10109534;1
1506493;243674;1
1506493;1047696;2
1538624;234659;12
1538624;275871;1
1538624;287917;1
1538624;432351;2
1538624;439929;12
1538624;718899;6
1538624;899444;8
1538624;931192;1
1538624;952783;1
1538624;976081;3
1538624;2842176;1
1538624;3729885;2
1538624;5678694;1
1538624;8822573;2
1538624;9140651;4
1538624;13093042;1
1538624;15943089;12
1595499;4178417;1
1605981;5013060;1
1605981;5442475;21
1613024;87555;1
1613024;947971;2
1613024;2823529;1
1613024;8225098;2
1613024;16105680;6
1689416;1118433;2
1689416;3868856;1
1700422;41858;2
1701782;379372;5
1701782;3262098;1
1701782;8100956;1
1701782;14308438;2
1701782;17472298;1
1701782;23231965;3
1701782;30410021;1
1703842;1287154;1
1703842;3731277;6
1703842;4333971;3
1703842;4884414;1
1703842;9344258;4
1703842;13111288;1
1703842;18107181;16
1736542;73419;1
